Ind.ID origin.pop pred.pop BM BN ITCS SICO SP CROA FR GR MAC
BM BM MAC 0.275734788485122 0.077376781629003 0.100172094356509 0.0431266953869061 0.0586903548573919 0.0455188075135539 0.0221425656386104 0.0379809944769538 0.33925691765595
BM BM GR 0.00870311054047946 0.0158051919725835 0.00317353298108399 0.00192808325848778 0.00247542094032879 0.00666296852508602 0.00273323122272412 0.954926977090243 0.00359148346898262
BM BM BM 0.658971385971805 0.0468068399481064 0.0361815475241557 0.0140061155702173 0.0212517870154294 0.0718798273977049 0.0119910643916919 0.1027827184942 0.0361287136866891
BM BM BM 0.71601367063755 0.0433185274435435 0.0756601477795807 0.0219184516964505 0.034986541421317 0.0307445969418011 0.0134001482077921 0.0235488207189172 0.0404090951530481
BM BM BM 0.366619755095341 0.0640311623591417 0.0299140741943905 0.0133690444544623 0.0203839265271898 0.0468165758246775 0.00980982409336633 0.226371780264416 0.222683857187015
BM BM BM 0.733076700859437 0.0439139344491446 0.0360182134732635 0.0122355256967861 0.0203072188969793 0.0467998014160851 0.00951434707683617 0.0611717631008804 0.0369624950305883
BM BM BM 0.474098077142756 0.0527037983580803 0.172296194354382 0.0617376661689911 0.0776598750612007 0.0282305445873742 0.0241710243891732 0.0249372655594095 0.0841655543786342
BM BM GR 0.180433637364026 0.0441694940371398 0.0170463648668432 0.0092014033516187 0.0121816243155604 0.0708386734185211 0.00875208742324138 0.621498016765555 0.035878698457494
BM BM MAC 0.14037079702659 0.0905020578952481 0.139126620095139 0.0695846991854569 0.0840947392086079 0.0474376519311477 0.0303330066558975 0.0426651173778918 0.355885310624021
BM BM BM 0.387493004027393 0.045200191176305 0.248540698991345 0.088876503544659 0.104506019690487 0.0262066714201962 0.031823191985108 0.021786283712003 0.0455674354525032
BM BM BM 0.504368266188282 0.0480266080249272 0.181838666878741 0.0591350970447632 0.0768951608607034 0.0279862484284698 0.0248737715601027 0.0239196992445987 0.0529564817694115
BM BM GR 0.320121654874071 0.0495486859956663 0.0209024459078958 0.0103212876171276 0.0144646934489457 0.0626891391998862 0.00884290856454808 0.449052288157198 0.0640568962346606
BM BM BM 0.566645741893824 0.0559598871411904 0.0944580336003966 0.0334699288917704 0.048085954723044 0.0311666628948188 0.0166851142879024 0.0259598126295549 0.127568863937498
BM BM BM 0.719138448258105 0.0430796802114521 0.0350250908499334 0.012164093905808 0.0197547329598434 0.0543598008570902 0.00994699838719731 0.0737713546915263 0.0327597998790451
BM BM BM 0.747579594425695 0.0417813792164468 0.0369685301772303 0.0119900136262214 0.0201744364723499 0.0455138801788732 0.00935283406129198 0.0543749087070662 0.0322644231348249
BM BM BM 0.346550370004071 0.048364468313548 0.247729247601715 0.0992235929738575 0.109434234918682 0.025841026221397 0.03058134392186 0.0225940450567336 0.0696816709881369
BN BN GR 0.0897494051778981 0.0339088541803858 0.0104771121510751 0.00587774106172791 0.00764275520812387 0.0280163777548355 0.00603827891260266 0.796146760722758 0.0221427148305925
BN BN ITCS 0.0198701221917556 0.00934830284594266 0.445313017678209 0.389419568188029 0.0609601792286423 0.00499376936422191 0.052872389580021 0.00302723812182347 0.0141954128013549
ITCS ITCS FR 0.0254392915717739 0.00731666448460335 0.243750471441091 0.216890089753484 0.0599332998335732 0.00418063406499886 0.435392995707521 0.0027611523472371 0.0043354007957175
ITCS ITCS FR 0.0163779296848408 0.00560478001253007 0.293239594595996 0.246269462354941 0.0418374728143569 0.00327328808773924 0.387130301784212 0.00224578900622342 0.0040213816591603
ITCS ITCS ITCS 0.0556458569088087 0.0139249641452329 0.318211427854625 0.28617015829929 0.120864295943639 0.00728441251071292 0.185850671039301 0.00457880251375414 0.00746941078463727
ITCS ITCS ITCS 0.0339466457585471 0.00962883343942482 0.36466365367186 0.344229741831756 0.0811831171600848 0.00495697397193204 0.15150622835232 0.00307277842438584 0.0068120273896887
ITCS ITCS ITCS 0.00835763449387526 0.00463407665047489 0.388935323130883 0.31889173079555 0.035714148715442 0.00280337560002063 0.233606839873111 0.00191041671247773 0.00514645402816606
ITCS ITCS ITCS 0.00881910439396173 0.00457888202537215 0.36155374653169 0.288177341794337 0.0342470753248888 0.00277947640111657 0.293023676299768 0.00193653449508334 0.00488416273378202
ITCS ITCS ITCS 0.00863984802860758 0.00484346333968698 0.409850683442539 0.345264515203196 0.0376055747877142 0.00289472955557444 0.183293280507447 0.00191294858481916 0.00569495655041543
ITCS ITCS ITCS 0.0381848173818381 0.0103007366170253 0.332621926686861 0.315008066992383 0.0909673013012604 0.00531659224372304 0.198331280315596 0.00333235077852081 0.00593692768279247
ITCS ITCS FR 0.02819096807748 0.00796190358324813 0.281342308573304 0.25988605074759 0.0686083979380312 0.0043740501282643 0.342158698494192 0.00285029733884529 0.004627325119045
ITCS ITCS FR 0.0171134199776488 0.00577832598566095 0.304730931539181 0.260907578419891 0.0440962198087027 0.00334159826553781 0.35755658618699 0.0022763558904077 0.00419898392597879
ITCS ITCS FR 0.0249184550272753 0.00724641841048681 0.260992716095571 0.233800051918232 0.0597262814432326 0.00409941037708468 0.402172856569135 0.00271336173795244 0.00433044842102996
ITCS ITCS ITCS 0.0230684736877364 0.00704017223145837 0.319301485606598 0.29120243785138 0.0583932735896335 0.00386803699356511 0.289967985591204 0.00254499368845164 0.00461314075997348
ITCS ITCS FR 0.0296490068207499 0.00832374668938606 0.289613149299244 0.269079833318588 0.0724999716208561 0.00449795542876678 0.318645756292813 0.00291804452371676 0.00477253600587869
ITCS ITCS FR 0.0245177134767442 0.00693639020424508 0.150959657389645 0.126940159470187 0.0512165852327112 0.00421220185520621 0.628423912133746 0.00268856340833248 0.00410481682918269
ITCS ITCS FR 0.0258139616969216 0.00731197897478747 0.189076484865721 0.163069938836379 0.057120418763248 0.00431387201450263 0.546172134870978 0.00281165960325605 0.00430955037420757
SICO SICO ITCS 0.0292218855675204 0.0132046325623851 0.435339179160368 0.374601564830732 0.0782252673641982 0.00673109720749489 0.0359336242476602 0.00435873415072228 0.0223840149089183
SICO SICO ITCS 0.0205733384667468 0.00774492818675981 0.408973795601689 0.374974650680033 0.0589675157537108 0.00418739892771721 0.112889045177433 0.00256231799494024 0.00912700921096995
SICO SICO ITCS 0.0342481825375627 0.0105035569605322 0.398969424780387 0.365980921761302 0.0809175081152756 0.0053821758785662 0.0891563093184971 0.00329917516602392 0.0115427454818532
SICO SICO ITCS 0.0369070502845196 0.0107371117284972 0.390110767827534 0.359557370779708 0.0849634333298679 0.00547423756969307 0.0986075917697051 0.00336575924230393 0.0102766774681712
SICO SICO ITCS 0.0383258368057173 0.0115069135788089 0.398949797497959 0.362059140965719 0.0874387780297281 0.00584683596251632 0.0794187676211583 0.00361102833067734 0.0128429012077157
SICO SICO ITCS 0.0625376874584658 0.0162667848528139 0.382790202211701 0.322783341949759 0.119668311506276 0.00822928651803662 0.0675942272923608 0.00533263687224472 0.014797521338342
