Ind.ID origin.pop pred.pop BM BN ITCS SICO SP CROA FR GR MAC
BM BM BM 0.739547356297173 0.0381587794572132 0.0377605819291849 0.0212336033464285 0.0311494728110115 0.0317869937489922 0.0149035276997681 0.0236768913995425 0.0617827933106853
BM BM BM 0.688708993487942 0.0432644552322272 0.0227353302987355 0.0113910820071523 0.0184923915702623 0.0398146896025451 0.00960096402388977 0.0631593792113732 0.102832714565873
BM BM BM 0.53097405523743 0.0452775548798406 0.016470867540049 0.00741371265080072 0.0131087269672915 0.0361105126924552 0.00650815259382644 0.270714033330852 0.0734223841074548
BM BM BM 0.543994974882535 0.0453738180696395 0.0166618385978177 0.00750823180342189 0.0132558668033713 0.036456140082874 0.00659995492922674 0.254469796040352 0.0756793787907618
BM BM BM 0.507662455296654 0.044284363044371 0.0162272851859734 0.00707272188422303 0.012804895475202 0.0331420678133132 0.0062108205818813 0.314823010976158 0.0577723797422238
BM BM BM 0.445094503896922 0.0496437440612175 0.0163053181195019 0.00805841599530105 0.0134766892479619 0.0454143762816371 0.00703486795517545 0.285133549295305 0.129838535146978
BM BM BM 0.744605053321178 0.0360487355079489 0.0583352131904583 0.0247695434974947 0.0444793046632429 0.0232302606363523 0.0178502888246529 0.0223955559418285 0.0282860444168441
BM BM BM 0.552671653643925 0.0467094187565622 0.0761158549502504 0.0686643951085548 0.0739767216344341 0.0385646116857842 0.0324709119851807 0.0293387267849809 0.081487705450328
BM BM BM 0.379130179213847 0.0515835121276224 0.126529786538041 0.13277353122091 0.132580776492932 0.0384451956815932 0.0493415409637007 0.0344235147124512 0.0551919630489027
BM BM BM 0.486391547733619 0.0558391974829945 0.0214768781973868 0.0113869246644047 0.0181873852964423 0.0541462106271052 0.00982837581544424 0.153506885940236 0.189236594242368
BM BM BM 0.657927765533408 0.0427358067320372 0.0179225474352575 0.00768026137058906 0.0139473268256975 0.0329835530327898 0.00689506888884881 0.158500910113538 0.0614067600678338
BM BM BM 0.622390583064662 0.0480372074031303 0.0242057909671289 0.0128900450632903 0.0201924213528407 0.0464580758370391 0.0107286670423473 0.0713602946531034 0.143736914616459
BM BM FR 0.00346936364677747 0.00547974625461267 0.306661055356637 0.0749605547958618 0.041359907699588 0.00455301169047791 0.558360272018903 0.00213353751932425 0.00302255101781877
BM BM BM 0.789999615030426 0.0360602338937124 0.0287789202438925 0.0129275524267695 0.0221643021003988 0.0273817163747122 0.0105696933587083 0.0294837943737748 0.0426341721976044
BM BM BM 0.617616053473551 0.0447715480097781 0.0177803450135483 0.00801341166277062 0.0140910456309748 0.0369956009553529 0.00709095003602408 0.172702591506932 0.0809384537110685
BN BN GR 0.110151432127584 0.0252107142929305 0.00758741087041707 0.00400728036838629 0.0066774031882296 0.0282706420459991 0.0034244033350947 0.790513928763277 0.0241567850080823
BN BN SICO 0.201317778731383 0.0457968771322819 0.197895921574895 0.207518770904001 0.183486673078113 0.0348345964315384 0.0627452870864978 0.0280062670480747 0.0383978280132141
ITCS ITCS SICO 0.0094891398129195 0.0129931522749103 0.326368667793194 0.524166633388424 0.0510587140716384 0.00803725144353349 0.05628489587484 0.00413921040128872 0.00746233493925164
ITCS ITCS ITCS 0.00770805697427391 0.0107956377705309 0.452727685765993 0.341032787198104 0.0540700376571097 0.00788137609487847 0.116723360746617 0.00336757501361082 0.00569348277888173
ITCS ITCS BM 0.545668247148952 0.0472495111802448 0.0752684769803441 0.0692942113000712 0.0735888119999121 0.0394615804577314 0.0326120360041471 0.0297059207956447 0.0871512041329532
ITCS ITCS SICO 0.017280135817816 0.0172840146698708 0.270788562850132 0.547281986816005 0.0737074766018156 0.0104246110992865 0.0468989727956657 0.00633318612830085 0.0100010532211075
ITCS ITCS BM 0.67704523243656 0.0367665304341649 0.088585007104394 0.0330164446612743 0.0660723960064368 0.0231384345930464 0.0233552205188287 0.0244763510959024 0.0275443831493931
ITCS ITCS FR 0.00549491852273471 0.00618699369894579 0.204718370357678 0.0505781228391202 0.0503216487072139 0.00516189784879285 0.670738390472794 0.00287575157607265 0.0039239059766477
ITCS ITCS ITCS 0.00922037928890651 0.0111928334924945 0.454002556784813 0.318155996870938 0.0621644756490009 0.00843668980559444 0.127501564908953 0.00359618229080538 0.00572932090849435
ITCS ITCS BM 0.300799978789306 0.044676618411649 0.19771379049419 0.131347285290206 0.167421407842844 0.0348854316100619 0.0573018309615558 0.028320960621998 0.0375326959781902
ITCS ITCS ITCS 0.00863564994557438 0.00903187764178704 0.442808595758715 0.15986376145051 0.0697839695150474 0.00770506636694257 0.294154788543115 0.00328096242656533 0.00473532835174416
ITCS ITCS BM 0.454995355290025 0.0482179249080061 0.121638339463213 0.0986457586971362 0.11786570099293 0.0355670464972511 0.0436919253158138 0.0319716843577576 0.0474062644778671
ITCS ITCS ITCS 0.0123822087674352 0.0128151847408995 0.41708822450952 0.361977595369334 0.0717082412123861 0.00935390957802765 0.103856275093224 0.00425800766764474 0.00656035306152827
ITCS ITCS SICO 0.0203852185326269 0.0189090942335061 0.251776300384978 0.554469583800434 0.080520619029657 0.0113121427308008 0.044133812427027 0.00724170832629996 0.0112515205346698
ITCS ITCS SICO 0.0501935336996743 0.0304381633469453 0.185253298431143 0.507503959149391 0.126678830986456 0.01899448574581 0.0442962937025498 0.0146948518748214 0.0219465830632098
ITCS ITCS SICO 0.0080498287670102 0.0128195540586858 0.273530953328913 0.603961205868913 0.0419149193122541 0.00724177022020619 0.0402463812612451 0.00401738732230681 0.00821799986046554
ITCS ITCS FR 0.00707121027027344 0.00757468349912561 0.328312072681266 0.0922866050185168 0.0616519513036618 0.00650519292317436 0.488882530881839 0.00323931758857849 0.0044764358335652
SICO SICO SICO 0.0112967646019469 0.0136911002517943 0.338402384533958 0.493912910437067 0.0594111868794574 0.00875561070136161 0.0625159045469042 0.00450288079353793 0.007511257253973
SICO SICO ITCS 0.00573165567460249 0.00869255809114058 0.494833916281263 0.212693103528032 0.0529879741509688 0.00691257915192968 0.210934562316793 0.00275606179725703 0.00445758900801307
SICO SICO SICO 0.0133916461331072 0.0164136464479816 0.230528131747241 0.62221018531523 0.0571815831205391 0.0090764192615986 0.0349502080707983 0.00583169960859314 0.0104164802949108
SICO SICO SICO 0.0568167064633191 0.0321278767638453 0.184033026228028 0.486213768029553 0.134551704354418 0.0204176939377168 0.0463135723007401 0.0159341796070702 0.0235914723153098
SICO SICO ITCS 0.00912624466577085 0.0115850550388386 0.432681576235632 0.363499111848623 0.0588158756617147 0.00837267507628097 0.106196480657151 0.00368524537437086 0.00603773544161754
SICO SICO SICO 0.0223123034321669 0.0207468239378436 0.209802353504312 0.596720796642116 0.0803918739736278 0.0118881504325727 0.0363215177540538 0.00834925306931286 0.0134669272539949
SICO SICO ITCS 0.00939373643559455 0.00978140423621036 0.466431728500603 0.199823817026281 0.071299414647904 0.00817797177336951 0.226770560789329 0.00335853809317962 0.00496282849752883
SICO SICO SICO 0.025151177601579 0.0188919503836294 0.309970825836872 0.45199848169412 0.100008340131653 0.0126363016052385 0.0632910448686939 0.00737168554875124 0.0106801923294621
SICO SICO SICO 0.00592867192878743 0.0107547303222826 0.355505627934265 0.512972529494498 0.0382670062425604 0.00660662212487734 0.059959151932695 0.00309059688632721 0.00691506313370762
SICO SICO SICO 0.0360355542936429 0.024535305045884 0.232082254987582 0.504979360681613 0.1129326223346 0.015496616859752 0.0475003205510349 0.0107659189590068 0.0156720462868855
SICO SICO ITCS 0.0111309076136731 0.0115218177213177 0.454799735462097 0.290359224873678 0.0720668774704675 0.00897657255975218 0.141531892558927 0.00381131764073003 0.00580165409935793
SICO SICO ITCS 0.0137005004580081 0.0125955059673103 0.436531335282413 0.310174479374378 0.0802028290293507 0.00967711374645268 0.126498582244304 0.00426224642569817 0.00635740747208503
SICO SICO ITCS 0.0123821897272193 0.011690098633474 0.454125621635485 0.274422710339689 0.0781625494906483 0.00927066565680746 0.150150530726015 0.00393326819047006 0.00586236560019152
SICO SICO SICO 0.0149461725692434 0.0167482704816997 0.249636099456484 0.588675284561642 0.0640706312997829 0.00963659901776126 0.0401525074021515 0.00601870904633302 0.0101157261649028
SP SP SICO 0.130488152209312 0.048224607755232 0.135596765125093 0.36098609890913 0.159055468628864 0.0323293434433244 0.0537621003016516 0.028804179012853 0.0507532846145406
SP SP SICO 0.153586920795845 0.0462982898482061 0.174414882067862 0.286223997271154 0.178805653699074 0.0332498157326654 0.0599636385136761 0.027725762171854 0.0397310398996637
SP SP SICO 0.202267978135711 0.0514728264107193 0.148368228254471 0.25038452039372 0.168846632083368 0.0368659101031488 0.0582223372839867 0.0325617232100465 0.0510098441248295
SP SP SICO 0.042671058866479 0.0235803199270896 0.297984178448679 0.394631089550017 0.132518544372404 0.0167417643036542 0.066872785133956 0.0104530859337736 0.0145471734639482
CROA CROA GR 0.225118751082243 0.0356683538907571 0.0107829804924108 0.00544523520655904 0.0091386495765744 0.0327635224394924 0.00461395151301851 0.628907915798337 0.0475606400006086
FR FR FR 0.00161999426137979 0.00316198368058062 0.104245184571479 0.0205971772017797 0.0234037323673965 0.00246032554549382 0.841471946020693 0.001265628875347 0.00177402747585075
FR FR FR 0.000790781979716086 0.00220321776359825 0.0799615505179834 0.0143304741708323 0.0153584452994709 0.00167765973810877 0.88377006539967 0.000783940160968379 0.00112386496965123
FR FR SICO 0.158297753727528 0.0428331511960808 0.21341874564885 0.242849784501049 0.185910432044925 0.0325014259254717 0.0644168338101562 0.0252195739928237 0.0345522991531158
FR FR FR 0.000820952843556755 0.00203773997654967 0.0361832366431141 0.0064269170530548 0.0137489227391805 0.00152345981077703 0.93742940272351 0.00074810242768503 0.00108126578257192
FR FR ITCS 0.0040815071982504 0.00685412077232551 0.446143381275507 0.133758473538979 0.0469069631142011 0.00558179201166069 0.350835923352873 0.00230337674376712 0.00353446199243557
FR FR FR 0.000495711842462947 0.00168423436478175 0.0476867943958419 0.00801672321355932 0.0109037609380032 0.00126104354094205 0.928567953229856 0.000562655260667923 0.00082112321388512
FR FR FR 0.000680235123941437 0.00205784459634984 0.0810351341817022 0.0142670043239629 0.0142505198489061 0.00156489463306511 0.884409113563271 0.000710827748957194 0.00102442597984396
FR FR FR 0.00232076460862445 0.00336747433837021 0.0450910431441733 0.00952601514153296 0.0258446073033885 0.00258269262130603 0.907699827429227 0.00148145542694004 0.00208611998643799
FR FR FR 0.00141191703240335 0.00252335449512197 0.0284212888577537 0.00553550263708061 0.0184235826957464 0.00189889361867781 0.939301310176156 0.0010196767940132 0.00146447369304692
FR FR FR 0.00162526524726329 0.00268037107133508 0.0274746805219496 0.00553698011077949 0.0200264537171221 0.00202395311264639 0.93793043308123 0.0011100934972627 0.00159176964041179
FR FR FR 0.00267013109649911 0.00383487595004833 0.0757745695631268 0.0160951608462694 0.0295274662645263 0.00298716432731739 0.865027164134814 0.00170836359301125 0.00237510422438724
FR FR ITCS 0.0052081527853569 0.00850277130101657 0.501223163454482 0.216350835094424 0.0500499920772481 0.00664177459859055 0.204968644577538 0.00264311287950267 0.00441155323184208
FR FR FR 0.00224023647726712 0.00366267112063627 0.101732630495963 0.0210115673289077 0.0277665112409328 0.00286887141015753 0.836991420987739 0.0015589032565736 0.00216718768182244
FR FR FR 0.0012238289450299 0.00258579540386216 0.0585492988338958 0.0110002744198967 0.0183925596198043 0.00196252139363452 0.90384127383331 0.00101027623897582 0.00143417131159079
FR FR FR 0.00146146088498806 0.0031532101502654 0.146676609204484 0.0290227563203021 0.0234664008695273 0.00248378408894366 0.790848275727237 0.00119771857497429 0.00168978417927797
FR FR FR 0.00308515721255427 0.0041229019260932 0.0774979512818627 0.0169266006713076 0.0322049942754888 0.00322912966911841 0.858441536889394 0.0018822604716537 0.00260946760252756
FR FR FR 0.00544997051706782 0.00608924344455796 0.188621762845853 0.0462387991736395 0.049587748312019 0.00505645366265168 0.692192082487651 0.00286171778208038 0.00390222177447993
FR FR FR 0.00498828843321061 0.00590154200989754 0.203019147233032 0.0492899525459736 0.0475595586155519 0.00490510310974476 0.677939751425247 0.00270232470069224 0.00369433192665031
FR FR FR 0.00189657073069239 0.00339437779310001 0.102800989895144 0.0207383800557945 0.0254040676331183 0.00264893436745646 0.839761731812594 0.00140034103236784 0.00195460667973247
FR FR ITCS 0.00631104065378033 0.00789290964951838 0.42511276456181 0.135281378386452 0.0589075277919624 0.00668974011001914 0.352714240183139 0.00289258836456036 0.00419781029875863
