Ind.ID origin.pop pred.pop BM BN ITCS SICO SP CROA FR GR MAC
BM BM BM 0.490481268760745 0.0357500175505201 0.0811951828009615 0.0409331854034418 0.0511662064061009 0.0434538098060177 0.0377084976343823 0.0390570407027334 0.180254790935097
BM BM BM 0.56157152313659 0.0310569125771114 0.100746438833073 0.0381137302022311 0.05516464379381 0.0413392688712502 0.0395516459357083 0.0389577276041634 0.0934981090460631
BM BM BM 0.375594524447505 0.0337525962855064 0.198392392916637 0.072007046930228 0.0910639286212467 0.0472539345763624 0.0647776339146908 0.0401575999514426 0.0770003423563815
BM BM BM 0.489473563088217 0.0336217868759363 0.156619362381433 0.0433722625049169 0.0704987572096463 0.0455145637180968 0.0537039323735659 0.0439880110636416 0.0632077607845456
BM BM BM 0.664791438656475 0.0324142568227335 0.0538027354117549 0.0185947717121064 0.0317537849010602 0.0363955162916805 0.0236914599067183 0.055702232342997 0.0828538039544739
BM BM GR 0.0375161492509049 0.0442771688741543 0.0166160639484614 0.00600001906069076 0.00940575116444417 0.0204404783197515 0.00824640551227904 0.844196406929553 0.0133015569397607
BM BM BM 0.566640614471679 0.0423163781498621 0.0442148472227604 0.0145151849966357 0.0249857361007044 0.0393468347188852 0.0191055103964934 0.189959320307261 0.0589155736357194
BM BM BM 0.638059914051454 0.0316033391784694 0.0786544960200318 0.0248114737356843 0.0425404680382452 0.0392065248375517 0.0310465847377078 0.0476072635079111 0.0664699358929451
BM BM BM 0.643015475511515 0.037601714018309 0.0460552867382582 0.0149607465730338 0.026621101274388 0.0372206602842493 0.0200091144705268 0.111014964788767 0.0635009363409529
BM BM BM 0.407285620591982 0.0331716352848546 0.164864351696296 0.0695293233217689 0.0831542114470164 0.0463609166241833 0.0569746603373579 0.0406208787435279 0.0980384019530133
BM BM BM 0.657722840761931 0.0360496298250704 0.0465188207638395 0.0153134548719802 0.027192124677361 0.0365878042660008 0.0203950392128411 0.0924628269538327 0.0677574586671435
BM BM BM 0.581825889957303 0.041644626798572 0.0402274493759518 0.0139007292260301 0.023601127415264 0.0375066327682867 0.0180166087312134 0.177131618547254 0.066145317180125
BM BM BM 0.589423325316704 0.0412552829345533 0.0390211117574131 0.0137094672509467 0.0231972915180961 0.0369233847267096 0.0177073261248014 0.169066264270216 0.0696965461005596
BM BM BM 0.451896562570179 0.0457460119744815 0.0403800852470082 0.0140376480924216 0.0227606760719559 0.0398257008923448 0.0178390146546133 0.310806460870899 0.0567078396260968
BM BM BM 0.605079775019011 0.0314876407842981 0.0945693404887596 0.0300699952270955 0.0496400796515544 0.0408408298875245 0.03598792702952 0.0440578807652848 0.0682665311469524
BM BM BM 0.307727279821922 0.0338953635481909 0.23323482439668 0.088573750556113 0.102754324337728 0.0473391171064014 0.0733076378744031 0.0382754948893771 0.0748922074691841
BM BM BM 0.466029147465674 0.0333903720250504 0.164859645677826 0.0493554772568354 0.0752485077203236 0.0460085940385557 0.0560554319100361 0.0422007637193677 0.0668520601863306
BM BM BM 0.345860304627868 0.0354552141153407 0.155540345221023 0.0859634755501715 0.0863404189785405 0.0477635522369169 0.0566259522971795 0.0422097772202445 0.144240959752716
BM BM BM 0.425925621354311 0.0467984184396837 0.0306662643951934 0.0122961701197364 0.0189044399634939 0.0342092463517105 0.0147514005985474 0.340982743382956 0.0754656953943676
BM BM BM 0.56112923533227 0.0313461582544334 0.0886836066877099 0.0365320758226214 0.0510800261320697 0.0405802840145731 0.0370048084411204 0.0375499248318185 0.116093880483384
BM BM BM 0.596736124025362 0.0408230364496565 0.044099504564516 0.0144823002467129 0.0252224654257214 0.0384095097241569 0.0191570240149879 0.160234226556053 0.0608358089928333
BM BM BM 0.614405135598734 0.0386377373085724 0.0339436805255816 0.0133446501233372 0.0218469789780171 0.0351898309688978 0.0169856701403047 0.112314536461045 0.113331779895509
BM BM BM 0.644847260614162 0.0373963785894956 0.0477923892626909 0.01524949222499 0.0273455790065502 0.0375134392599738 0.0205111564467882 0.107918417114057 0.0614258874812921
BM BM BM 0.612949721969415 0.0311417182304356 0.0887317398784389 0.029260511889127 0.0476977742439241 0.0401144789542248 0.0345902140146905 0.0430216882245521 0.0724921525951923
BM BM BM 0.647215071694024 0.033098185641194 0.047853797819409 0.0182014477098999 0.0296530403418712 0.0361723975942793 0.022540204322103 0.0546198588645458 0.110645996012674
BM BM BM 0.557914246398051 0.0326321817379594 0.120457803845919 0.0352120155659332 0.0585331844448646 0.0434164897493165 0.0428672830356314 0.0452018423906373 0.063764952831688
BM BM BM 0.665398380325746 0.0329970995927417 0.050199453069638 0.0175146713389933 0.0299716022592442 0.0360932969067792 0.0224734764653509 0.0603373345811883 0.085014685460319
BM BM FR 0.00631906675125461 0.00602913692438833 0.195714148564988 0.133079536243105 0.0409887525400635 0.00868854446485768 0.600752622173224 0.00315926615580253 0.00526892618231717
BM BM BM 0.29035947483961 0.0337804801977983 0.222932974312722 0.101928948221356 0.10446940641788 0.0472735380660337 0.0686657734012593 0.0386532915028532 0.0919361130404862
BM BM BM 0.640477628467955 0.0377876074049847 0.0421317628898927 0.0143557761696067 0.0250395585699053 0.036385621186284 0.0189276401869666 0.113735661411247 0.0711587437131581
BM BM BM 0.659438002421179 0.035560865296424 0.0529719847834031 0.0164408174385634 0.0298748591169078 0.0375890703282395 0.0222400038376851 0.0857785913982752 0.0601058053793225
BN BN GR 0.111694263860214 0.0443996612441141 0.0231352962158199 0.00883645572135038 0.0133955778300669 0.0258963135431045 0.0111106848993661 0.734983364172293 0.0265483825136701
BN BN ITCS 0.128600805505881 0.0288784738683229 0.337318846734616 0.139288554007832 0.127195540181908 0.0388974520748762 0.129889066999621 0.0248893999051584 0.0450418607217841
BN BN BM 0.433997958039113 0.0352090249192586 0.112193272222837 0.0580452974484796 0.0664710363882469 0.0455080975607802 0.0465849919254321 0.0405022426234926 0.161488078872361
BN BN ITCS 0.0235580330220037 0.0147069818032486 0.393508742267911 0.383543439651665 0.0508221438683369 0.0193376194819027 0.0757541112771722 0.00877011371994141 0.0299988149078182
ITCS ITCS FR 0.014009631026231 0.00938054375789028 0.232339385855751 0.16946188220585 0.0743243344148975 0.0126301366405342 0.474191497644058 0.00540927127681813 0.00825331717796988
ITCS ITCS FR 0.00714514276505515 0.00761475473555464 0.327832975387586 0.246624071800648 0.0434577713748322 0.0104366658913675 0.344780588951105 0.003798826861241 0.00830920223261032
ITCS ITCS ITCS 0.0121785387347218 0.0102215247423484 0.375121508419317 0.327053780995396 0.0476067993282091 0.0134328621835186 0.195646260108569 0.00514520446850935 0.0135935210194104
ITCS ITCS FR 0.0110782226650295 0.00873393641286169 0.286906188836837 0.21458267374246 0.0520422472966553 0.0117247008522279 0.401620237230633 0.00467194158957297 0.00863985137372305
ITCS ITCS FR 0.0314368632313825 0.0148289046220271 0.293669195831271 0.186161985061045 0.111080106101835 0.0196604758889109 0.318121757845371 0.00966018990041832 0.0153805215177393
ITCS ITCS BM 0.298774776454447 0.0356044073085293 0.1762904690492 0.103886764165166 0.0955833666080107 0.0483827166289635 0.0603337424859634 0.0421654159961416 0.138978341303579
ITCS ITCS ITCS 0.0227245026110972 0.0124665908836558 0.340544011015031 0.284745818611928 0.0743646866894685 0.016431158919895 0.226592413710698 0.00712817826994035 0.0150026392882864
ITCS ITCS ITCS 0.0196016018501426 0.0116464299255658 0.331393002027298 0.271874265056421 0.0697986607651645 0.0153072214384255 0.260692871071855 0.00651580688816247 0.0131701409769646
ITCS ITCS FR 0.00846014319628963 0.00678250406364053 0.129197061161931 0.0928443685835086 0.05892876005543 0.00967420207163762 0.684975325439773 0.00382574026287911 0.00531189516491092
