Ind.ID origin.pop pred.pop BM BN ITCS SICO SP CROA FR GR MAC
BM_1 BM GR 0.335174180996551 0.0324865774066703 0.00424361685472072 0.00898031968725966 0.00550177804299407 0.0283285682993734 0.00996478105892214 0.501693564998846 0.0736266126546622
BM_8 BM GR 0.316386748462022 0.0278429189794072 0.0155416093586248 0.0294378330583799 0.0107373309007256 0.0264668264439162 0.031374600165285 0.47938936748694 0.0628227651446991
BM_9 BM GR 0.327460248559164 0.0378933482878448 0.0142496596821809 0.0147021063071356 0.00951742568353866 0.0255238928722701 0.0129413784862404 0.488120191603931 0.0695917485176951
BM_14 BM GR 0.334144782714284 0.0377324337854864 0.00495526528593198 0.00808626806692074 0.00521620351796938 0.0285305705573017 0.00766494752718013 0.499848471518292 0.0738210570266344
BM_17 BM GR 0.329514265485175 0.0348705688662481 0.0105881736113767 0.0143324588225468 0.00815449202231584 0.0268261125541354 0.0142916148847688 0.491972663007439 0.0694496507459943
BM_18 BM GR 0.330714033063578 0.0343228934611181 0.00553890960809773 0.0136093822139306 0.00866004030046368 0.0256238217612264 0.011486960018815 0.499178144028467 0.0708658155443038
BM_19 BM GR 0.337216822425492 0.0438939689512593 0.00403972872740897 0.00514073508390692 0.0042451061246138 0.0242026829327805 0.00369199347797681 0.504952843485288 0.0726161187912739
BM_23 BM GR 0.337239751931006 0.0312344906570472 0.00453493000566082 0.00888579575758475 0.00537183611036918 0.0270616103241478 0.0108017607302966 0.502237674070677 0.0726321504132107
BM_24 BM GR 0.266493063263405 0.0284396310619244 0.0413628260241325 0.0558549663644864 0.0173301619886537 0.0288472115259741 0.0697856925199978 0.434455655159461 0.0574307920919643
BM_25 BM GR 0.331954196500869 0.0286615545373371 0.00709553719973783 0.01856075584518 0.00903866982255366 0.0230501095875455 0.0161072550036782 0.500410181551692 0.0651217399514066
BM_26 BM GR 0.335849172778718 0.0394860515111403 0.00394685965852434 0.00624404088953682 0.0045574112261771 0.0281474156537555 0.00598932154142277 0.501183708456821 0.0745960182839038
BM_33 BM GR 0.341475675332123 0.044300288896118 0.00503720884899412 0.00264049845417209 0.0020029632957026 0.025686668502134 0.00232173873961091 0.499668216224388 0.0768667417067564
BM_36 BM GR 0.332913104224708 0.039242602837286 0.0142273381429906 0.00857036928822583 0.00522994013412938 0.0280103875101352 0.0097567203361772 0.490098083347186 0.0719514541791611
BM_43 BM GR 0.266116162251299 0.044686463134459 0.0717015311039113 0.0235535766052948 0.0117068509694201 0.0328374599013332 0.0317674483784075 0.444017599799271 0.0736129078566048
BM_44 BM GR 0.336769477735058 0.0431499797354343 0.00921604576973358 0.00496256129587983 0.00353369449515496 0.0255725110692034 0.00439406458930574 0.497176796934717 0.0752248683755134
BN_1 BN GR 0.31615499607038 0.0327580460031979 0.0188677522018012 0.0207859733373994 0.00913300511358114 0.0301147989915346 0.0244598343352354 0.478181337113086 0.069544256833785
BN_4 BN GR 0.32642526192736 0.0315925936534646 0.0112562083007749 0.01707661271181 0.0079109336830391 0.0286095589375036 0.0189856868055228 0.488681850291115 0.0694612936894101
ITCS_1 ITCS FR 0.0060890703229989 0.00507335079163733 0.239553602853641 0.219209994786167 0.0477941934394907 0.0101118650997526 0.456898863840305 0.00714170220463794 0.00812735666136863
ITCS_5 ITCS FR 0.045017301824423 0.0132068701289571 0.202478438117638 0.198054956239235 0.0443757682795747 0.0208097552889531 0.396941080830307 0.0551646143811256 0.0239512149097857
ITCS_7 ITCS FR 0.00340120181810791 0.00217004011167698 0.240792934092154 0.217165136522896 0.0711717018759247 0.00255889866700161 0.457694925965969 0.00251395179266471 0.00253120915360457
ITCS_8 ITCS FR 0.00457215204165248 0.00258439397604117 0.238628639798028 0.216709664692725 0.0628055518155931 0.00589382279031551 0.458550970298748 0.00543475403955022 0.00482005054734632
ITCS_12 ITCS FR 0.00523440005267323 0.00233786523375764 0.240638674117184 0.214819385103083 0.0673871106477655 0.00351390019731308 0.458027117462851 0.00462321800890376 0.00341832917646872
ITCS_15 ITCS FR 0.00714774165440133 0.00656553994522973 0.235629145131027 0.222200329823326 0.0510535112922727 0.0102697513531571 0.450802774022583 0.00751924015682293 0.00881196662118116
ITCS_16 ITCS FR 0.0163357019038265 0.00681476073880905 0.228052652642472 0.211126336240038 0.0466480414349138 0.0132945646958886 0.443293973552791 0.0214863419641466 0.0129476268271142
ITCS_23 ITCS FR 0.00510940477862791 0.00666115674948318 0.252553505317282 0.216106439101604 0.0404719449565646 0.00347019742614876 0.464842263925603 0.00699898655268926 0.0037861011919974
ITCS_26 ITCS FR 0.0138604794462022 0.010394633550507 0.240401597011059 0.211250429052875 0.0372444458822211 0.00923994556812011 0.446579885024144 0.0208967633774216 0.0101318210874505
ITCS_28 ITCS FR 0.00665361419697485 0.00361442577619952 0.235315489926943 0.217774561787458 0.0608821162883713 0.00767788579933528 0.454360791555886 0.00714654591147404 0.00657456875735804
ITCS_30 ITCS FR 0.00902237455867556 0.00772463319903162 0.235731072827058 0.219130034761182 0.0430728644623494 0.0153859771891592 0.447004875080538 0.010532124634672 0.0123960432873343
ITCS_31 ITCS FR 0.00299997671069014 0.00337824369310871 0.243732727741017 0.220827354978448 0.0575230180588034 0.00402612488505419 0.461036569867892 0.00297128351215989 0.00350470055282557
ITCS_34 ITCS FR 0.0132164828144863 0.011945879274498 0.248997467193957 0.20384048759364 0.0325601409961134 0.00504254972646984 0.451687043697925 0.0260802266379761 0.00662972206493443
ITCS_37 ITCS FR 0.0195545757194538 0.0125987219565964 0.233692822496732 0.202951298787562 0.0301378858057153 0.0271302989940362 0.416296883724561 0.0343712972699907 0.0232662152453531
ITCS_40 ITCS FR 0.0762221623032076 0.0167487919865071 0.16253587695017 0.184955137124832 0.0429026000258153 0.0300363061789583 0.352778051631214 0.0977490592025571 0.036072014596739
SICO_2 SICO FR 0.00859551964166045 0.00482877551457802 0.227321739553735 0.221029202489325 0.0673302600711142 0.00933138109699743 0.4461384915217 0.0072170552016641 0.00820757490922641
SICO_7 SICO FR 0.0144189137440637 0.00584812207821567 0.235810674553539 0.214004009623018 0.058218603509395 0.00551177122950316 0.447664341765601 0.0120713040084265 0.00645225948823818
SICO_10 SICO FR 0.000992793897213084 0.00189349909692877 0.253194443745404 0.2166375575041 0.0547237032396689 0.00150571445865367 0.468813036707282 0.00096313151731951 0.0012761198334297
SICO_17 SICO FR 0.00380613334080901 0.00515216712642296 0.252619326432313 0.217265331163262 0.0443578075459286 0.002952401147599 0.466161158250836 0.00459059330525155 0.00309508168757777
SICO_18 SICO FR 0.00791108790484011 0.0106758549690569 0.252908607288532 0.21012379648351 0.0300693560328125 0.00512578496812058 0.462129789766432 0.0155063250843048 0.00554939750239161
SICO_20 SICO FR 0.0331190510539895 0.0180035680324962 0.2299875389718 0.190218660791407 0.0369277198523736 0.0106133575818094 0.407949391967543 0.0585562348354917 0.0146244769130886
SICO_23 SICO FR 0.0255392925690389 0.00730748406658985 0.213269133668921 0.209585955030213 0.0545746398783097 0.0140103750037943 0.433585602452577 0.027585805301069 0.014541712029487
SICO_25 SICO FR 0.0377947383277442 0.0092082952234718 0.178019584674812 0.205687094830076 0.0512188287553335 0.0197106746606504 0.431672835641057 0.0457647401864787 0.0209232077003772
SICO_28 SICO FR 0.0300734110876035 0.0094659607609715 0.222418608726351 0.206792421026549 0.0503095615581494 0.00952977291166747 0.42791108108297 0.0316879239481124 0.0118112588976258
SICO_30 SICO FR 0.0436149436335837 0.0126116016310786 0.193779383881423 0.195810819406847 0.0394949872499945 0.0135941076785888 0.409632172732621 0.0737769963677371 0.017684987418125
SICO_34 SICO FR 0.0316159424902462 0.00799607949445581 0.217930889285436 0.209486020640761 0.0618723006455485 0.00814816244951582 0.42902303745723 0.0238996434242878 0.0100279241125186
SICO_35 SICO FR 0.033414515657623 0.0064923805600614 0.194495151240959 0.21076944352486 0.0713534770705315 0.0129541141049946 0.429859921315149 0.0270457602967084 0.0136152362291129
SICO_41 SICO FR 0.0538339598086515 0.0118692388055342 0.189868579717501 0.199652882529363 0.0501735393181258 0.0141517676525433 0.402075800858137 0.0602578247653957 0.0181164065447478
SICO_42 SICO FR 0.0474777929012529 0.00981110807144062 0.168902343590684 0.205615643527428 0.055924209701339 0.018736201119891 0.423644823017774 0.048823520468127 0.0210643576020622
SP_3 SP FR 0.0678632708912472 0.013476003389273 0.136139086562878 0.200138697703947 0.0462589224897804 0.0192918641407563 0.409783981757333 0.0823835490423122 0.0246646240224724
SP_5 SP FR 0.0718336468240046 0.01289943676428 0.109864229741994 0.205413508549822 0.0537422508100268 0.0266023798732101 0.424879136118935 0.0632709476430053 0.0314944636747232
SP_11 SP FR 0.0227355034087198 0.00787822864734574 0.224061410703664 0.211896470654396 0.0541451022179034 0.0107458605298863 0.435054018214049 0.0215772106175943 0.0119061950064413
SP_12 SP FR 0.00724627920412044 0.0036650812388955 0.233243123411899 0.217582418097047 0.0621918681332814 0.00838335760125981 0.452758494437368 0.00782871915488479 0.00710065872124392
CROA_2 CROA GR 0.334748417977726 0.0377205207856574 0.00925480115893746 0.00935115316944537 0.00615397695561381 0.0265046870615278 0.00952127207470071 0.495395119900712 0.0713500509156797
FR_2 FR FR 0.0015982701486457 0.00251917165983034 0.234932638798246 0.224263194448831 0.0722621884078437 0.00456209905240763 0.455208535677224 0.00161439741239241 0.00303950439457954
FR_3 FR FR 0.00951945902338009 0.00361885320112043 0.23536170419594 0.21276627976271 0.056523420214913 0.00752386095028401 0.454743088715024 0.0129168035668922 0.00702653036973568
FR_10 FR FR 0.061378384146302 0.00965373183475714 0.131103431525993 0.211553794004161 0.0746968749542159 0.0173210472223615 0.427995391820244 0.045809467915356 0.0204878765766083
FR_11 FR FR 0.0427602947034838 0.0089402010723359 0.179929927814015 0.207888638593161 0.0632622427466842 0.0195361219127905 0.419458035165666 0.0375787801928567 0.0206457577990069
FR_15 FR FR 0.0136231170464177 0.00293948697045778 0.225319513895803 0.210971437608826 0.0734134413402246 0.0061289402333357 0.448342214405666 0.0133031110840634 0.00595873741520631
FR_16 FR FR 0.00966821346165611 0.00425129720511465 0.227801876498947 0.219315854421022 0.0707491744030857 0.00732579700211184 0.446510030993908 0.00743181731379115 0.00694593870036238
FR_17 FR FR 0.0274685795058767 0.00524734009499125 0.188337133285027 0.207397114465492 0.0663794627602829 0.00903246937273784 0.455038851155294 0.0312377841665738 0.00986126519372502
FR_18 FR FR 0.0264497045375982 0.00592059598553949 0.203774749799403 0.210716758270094 0.0657316269203171 0.0128472934312215 0.435733809156321 0.0258469743195557 0.0129784875799508
FR_26 FR FR 0.0033045302815455 0.00293780364366877 0.234770208607576 0.221308248167731 0.0665950547357378 0.00686309619266583 0.455738335710281 0.00352650186850758 0.00495622079228693
FR_27 FR FR 0.0340947262619748 0.010310861045817 0.200005687474329 0.203207735038325 0.0475944543242612 0.0239367410628958 0.416271111710611 0.0406043753808969 0.0239743077008884
FR_28 FR FR 0.0447511387670747 0.0191440195366239 0.220095758851605 0.180593760790759 0.0343827744749816 0.0126680537993576 0.3775045764235 0.0927785836430806 0.0180813337130177
FR_41 FR FR 0.00677348562629214 0.00370871058145139 0.240291197083546 0.217072233303519 0.0653099373089656 0.0033654908423177 0.454791927712204 0.00494293582809038 0.00374408171361324
FR_42 FR FR 0.0207306336884176 0.00578827397870461 0.216889977527582 0.212191442105552 0.0613112498701861 0.0119075286078752 0.438677683592477 0.0206481807442447 0.0118550298849614
FR_46 FR FR 0.107255098059581 0.0196736109342699 0.111041916904024 0.176435161544979 0.0360146018571264 0.0286036166688336 0.309958462726986 0.171907028784562 0.0391105025196372
FR_47 FR FR 0.00636210193010498 0.00382410374934717 0.234951018128785 0.218499703554825 0.0595497693688483 0.00857947446750953 0.45420093486422 0.00695820099805632 0.00707469293830432
FR_48 FR FR 0.00432137978883699 0.00199981670400793 0.22771002727238 0.218441366802279 0.0838879433720699 0.00508411175407761 0.450692631247368 0.00382539008398465 0.00403733297499686
FR_50 FR FR 0.00692192026019742 0.0041444859019581 0.235963029850049 0.219665708778887 0.065048956685814 0.00516374726564218 0.452369217405163 0.00557227515985957 0.00515065869242947
FR_51 FR FR 0.0300734110876035 0.0094659607609715 0.222418608726351 0.206792421026549 0.0503095615581494 0.00952977291166747 0.42791108108297 0.0316879239481124 0.0118112588976258
FR_54 FR FR 0.0035662757374627 0.00392057697608312 0.238092526807759 0.22290424761833 0.0585346031504581 0.00687261144494905 0.457127219076405 0.00370222655614842 0.00527971263240466
FR_58 FR FR 0.000610929303521549 0.002205713606239 0.253973699476556 0.220595159240141 0.0466161146388627 0.00208264413611732 0.471992958256156 0.000685242985722988 0.00123753835668325
FR_60 FR FR 0.00717632417319831 0.0041850437914194 0.23244101715187 0.219696013474716 0.0631736699761118 0.00825737357150366 0.451153280043263 0.00676698003780198 0.00715029778011636
FR_61 FR FR 0.0198131861987648 0.00780168888019439 0.229832444185703 0.21248588916992 0.0526525859326808 0.0087583920090533 0.439396844945624 0.0192194784227659 0.010039490255294
FR_63 FR FR 0.00739921154531931 0.0045114434977088 0.241616529239866 0.216987466315769 0.0555098621114781 0.00508600700678393 0.456546772754353 0.0070865068481073 0.00525620068061447
FR_66 FR FR 0.0172167620575241 0.00953199284901706 0.236404562535514 0.210010107450275 0.0409526576861001 0.00943085471910316 0.442214492145184 0.0234633244326069 0.010775246124676
FR_69 FR FR 0.0225929588477825 0.0144902398929557 0.238180291332029 0.196475446163268 0.0320624056629706 0.00837731300625582 0.428655956959648 0.0480330670910912 0.0111323210440003
FR_70 FR FR 0.0017553031517233 0.00288936890782651 0.24682501224093 0.221170966049241 0.0562861353682566 0.0029638689046151 0.463899475778907 0.00179239363060085 0.00241747596789986
FR_71 FR FR 0.00847192126868237 0.00671214028355991 0.239311212406652 0.218461275485399 0.0454571904383783 0.00960101443530046 0.453367796163968 0.00978831485694809 0.00882913466111099
FR_75 FR FR 0.00156778848884471 0.00214940814158283 0.250761042825144 0.217065702903066 0.0530938594486 0.00263389176781813 0.468871935328168 0.00174128548097399 0.00211508561580185
FR_87 FR FR 0.000872082207667795 0.00232372843020918 0.246556213535719 0.222492300955599 0.0612843597536016 0.00196403744665403 0.462194554827032 0.000840943811693428 0.00147177903182374
