Ind.ID origin.pop pred.pop BM BN ITCS SICO SP CROA FR GR MAC
BM_2 BM GR 0.301076253914097 0.0352011951871666 0.0072681767759277 0.00664490132876141 0.00794646319825288 0.0435159687752177 0.0066802345986816 0.529542609952642 0.0621241962692536
BM_5 BM GR 0.326164517518077 0.0428945210475742 0.00127410716424118 0.00122473774075146 0.00333585243841209 0.0237418409850107 0.00118997308946943 0.534029637929762 0.0661448120867011
BM_6 BM GR 0.309231428188686 0.0376075346965714 0.0129431657279732 0.0125987455184015 0.0131525910761879 0.00880924119230266 0.0185340550132415 0.529268107265085 0.0578551313215512
BM_11 BM GR 0.312051939611882 0.0417702123158156 0.0198998358068845 0.0195491635560999 0.00847194026001363 0.00833999805768635 0.0171525406450917 0.51586955545341 0.0568948142931159
BM_15 BM GR 0.326615367254572 0.0406577781378211 0.00286348482811708 0.00315933557800657 0.00690556205394911 0.0073337244776088 0.00398942410416204 0.543120991604045 0.0653543319617175
BM_20 BM GR 0.335456877328897 0.0432417125088224 0.00107356858724994 0.00119375479861204 0.00310150763089933 0.00918458983173758 0.00120855839993219 0.537404273677608 0.0681351572362411
BM_21 BM GR 0.239559986634802 0.0259904662185303 0.0488772536386025 0.0423091306140021 0.0209632358502606 0.056118479031525 0.0514811870286054 0.454680997710697 0.0600192632729757
BM_30 BM GR 0.287863721961797 0.02981544180794 0.0130204766578315 0.0131878246724397 0.0256291966120473 0.0167534473029583 0.025884154119302 0.530143996358729 0.0577017405069558
BM_31 BM GR 0.327463521813758 0.0430544573961712 0.0124513336292861 0.0115854948420533 0.0043054329069141 0.0103329338254701 0.00897269349114996 0.522790294826965 0.0590438372682317
BM_32 BM GR 0.317427827202132 0.042770852757782 0.0188621817935884 0.0181535482378798 0.00543943683246359 0.0117669260507791 0.0121521552967643 0.516720235096458 0.0567068367321526
BM_37 BM GR 0.350942636270219 0.048467177688592 0.00561796894823953 0.00495065030661276 0.00188668471479444 0.00588817663970378 0.00337969621278527 0.516098385609821 0.0627686236092318
BM_39 BM GR 0.330468086942007 0.0435563484186182 0.00220223212114755 0.00226919060909437 0.00372152110851728 0.0152092248133377 0.00209001321054718 0.535846843259168 0.064636539517563
BM_42 BM GR 0.30270424455943 0.0474869150060931 0.00569985684089238 0.00571338657821782 0.00461071282512494 0.0469544750525143 0.00462818113810218 0.519973083595067 0.0622291444045582
